Churn_ID,Client_ID,Date_Resiliation,Raisons_Resiliation,Score_Churn
3705,3905,2024-02-28,Problème de service client,90
3706,1302,2024-01-13,Problème de service client,80
3707,1839,2024-12-02,Autre,86
3708,3025,2024-09-26,Autre,92
3709,1726,2024-07-17,Facturation incorrecte,67
3710,2679,2024-11-25,Mauvaise couverture réseau,97
3711,1166,2024-09-08,Autre,84
3712,3343,2024-06-03,Problème de service client,91
3713,3024,2024-06-24,Facturation incorrecte,100
3714,4488,2024-09-09,Mauvaise couverture réseau,85
3715,4650,2024-01-15,Mauvaise couverture réseau,85
3716,4691,2024-10-17,Problème de service client,77
3717,1797,2024-01-11,Mauvaise couverture réseau,90
3718,189,2024-06-22,Problème de service client,96
3719,523,2024-07-23,Autre,69
3720,255,2024-09-27,Problème de service client,92
3721,726,2024-01-10,Autre,77
3722,1486,2024-12-06,Mauvaise couverture réseau,80
3723,4742,2024-01-16,Facturation incorrecte,71
3724,4469,2024-11-23,Facturation incorrecte,69
3725,3074,2024-09-25,Facturation incorrecte,76
3726,2760,2024-08-28,Facturation incorrecte,86
3727,4270,2024-08-08,Mauvaise couverture réseau,82
3728,2095,2024-05-14,Mauvaise couverture réseau,100
3729,3336,2024-07-18,Autre,64
3730,2083,2024-02-12,Mauvaise couverture réseau,72
3731,4407,2024-01-04,Facturation incorrecte,100
3732,3758,2024-04-23,Facturation incorrecte,77
3733,3164,2024-01-19,Autre,69
3734,3013,2024-04-10,Facturation incorrecte,79
3735,421,2024-04-29,Problème de service client,81
3736,2697,2024-02-01,Mauvaise couverture réseau,90
3737,2976,2024-09-22,Autre,89
3738,4595,2024-02-15,Mauvaise couverture réseau,95
3739,471,2024-06-04,Mauvaise couverture réseau,67
3740,4054,2024-08-18,Problème de service client,66
3741,4875,2024-09-07,Problème de service client,96
3742,3473,2024-11-19,Facturation incorrecte,80
3743,2764,2024-10-05,Problème de service client,71
3744,70,2024-06-15,Autre,79
3745,2319,2024-12-06,Facturation incorrecte,98
3746,3752,2024-06-16,Facturation incorrecte,86
3747,141,2024-03-04,Mauvaise couverture réseau,97
3748,3209,2024-12-07,Mauvaise couverture réseau,70
3749,4801,2024-05-04,Autre,72
3750,4520,2024-08-27,Problème de service client,70
3751,3176,2024-02-06,Autre,100
3752,1377,2024-01-15,Mauvaise couverture réseau,79
3753,1672,2024-08-04,Autre,64
3754,3247,2024-11-10,Mauvaise couverture réseau,96
3755,4607,2024-05-28,Facturation incorrecte,100
3756,983,2024-11-08,Autre,85
3757,3668,2024-01-30,Mauvaise couverture réseau,80
3758,2719,2024-09-26,Facturation incorrecte,86
3759,952,2024-08-19,Mauvaise couverture réseau,63
3760,500,2024-09-09,Mauvaise couverture réseau,88
3761,4433,2024-11-21,Problème de service client,76
3762,1088,2024-07-31,Mauvaise couverture réseau,79
3763,18,2024-07-02,Facturation incorrecte,76
3764,1722,2024-10-31,Problème de service client,62
3765,1370,2024-05-04,Problème de service client,63
3766,5,2024-08-16,Mauvaise couverture réseau,92
3767,3023,2024-10-26,Autre,67
3768,896,2024-02-25,Facturation incorrecte,78
3769,4948,2024-01-17,Mauvaise couverture réseau,78
3770,1387,2024-05-18,Autre,98
3771,2513,2024-07-28,Problème de service client,83
3772,1606,2024-03-19,Autre,71
3773,1637,2024-05-13,Autre,77
3774,30,2024-12-12,Problème de service client,82
3775,687,2024-06-17,Problème de service client,84
3776,445,2024-12-14,Autre,76
3777,3632,2024-06-23,Problème de service client,94
3778,1079,2024-05-21,Problème de service client,93
3779,3140,2024-10-25,Mauvaise couverture réseau,88
3780,1702,2024-06-10,Mauvaise couverture réseau,63
3781,3254,2024-03-13,Facturation incorrecte,81
3782,3406,2024-05-22,Autre,93
3783,154,2024-01-16,Facturation incorrecte,72
3784,2270,2024-10-21,Mauvaise couverture réseau,69
3785,344,2024-10-06,Facturation incorrecte,70
3786,873,2024-03-27,Mauvaise couverture réseau,65
3787,2016,2024-01-18,Mauvaise couverture réseau,69
3788,615,2024-09-04,Mauvaise couverture réseau,66
3789,1957,2024-03-16,Mauvaise couverture réseau,68
3790,3523,2024-12-13,Autre,79
3791,2796,2024-06-08,Facturation incorrecte,96
3792,3555,2024-08-31,Autre,68
3793,4397,2024-07-22,Autre,67
3794,4925,2024-06-24,Problème de service client,86
3795,4483,2024-07-15,Autre,75
3796,1987,2024-09-18,Mauvaise couverture réseau,75
3797,62,2024-04-16,Mauvaise couverture réseau,91
3798,4298,2024-07-24,Autre,79
3799,4646,2024-06-19,Mauvaise couverture réseau,69
3800,3151,2024-05-24,Facturation incorrecte,69
3801,2283,2024-07-14,Mauvaise couverture réseau,85
3802,1430,2024-10-09,Mauvaise couverture réseau,77
3803,881,2024-07-15,Problème de service client,84
3804,1715,2024-03-27,Mauvaise couverture réseau,62
3805,4823,2024-10-08,Problème de service client,85
3806,4523,2024-08-28,Problème de service client,64
3807,1710,2024-05-04,Problème de service client,89
3808,2207,2024-05-25,Mauvaise couverture réseau,68
3809,494,2024-03-30,Facturation incorrecte,86
3810,3493,2024-04-25,Facturation incorrecte,77
3811,2429,2024-07-04,Mauvaise couverture réseau,91
3812,2657,2024-12-13,Mauvaise couverture réseau,71
3813,3969,2024-06-21,Facturation incorrecte,77
3814,2137,2024-10-07,Problème de service client,74
3815,1882,2024-10-19,Facturation incorrecte,63
3816,341,2024-01-19,Autre,73
3817,2920,2024-05-07,Mauvaise couverture réseau,68
3818,113,2024-02-05,Autre,95
3819,1075,2024-01-19,Problème de service client,95
3820,3493,2024-04-09,Mauvaise couverture réseau,86
3821,3916,2024-03-26,Facturation incorrecte,71
3822,1065,2024-08-12,Mauvaise couverture réseau,94
3823,288,2024-08-20,Mauvaise couverture réseau,94
3824,175,2024-01-05,Autre,67
3825,222,2024-10-05,Mauvaise couverture réseau,67
3826,3619,2024-03-26,Problème de service client,94
3827,1225,2024-11-12,Autre,79
3828,4463,2024-12-01,Autre,76
3829,3516,2024-10-22,Mauvaise couverture réseau,73
3830,1307,2024-07-03,Mauvaise couverture réseau,94
3831,2869,2024-10-18,Problème de service client,73
3832,2145,2024-02-12,Mauvaise couverture réseau,87
3833,4048,2024-06-24,Problème de service client,70
3834,551,2024-12-08,Problème de service client,84
3835,1662,2024-07-23,Autre,85
3836,1053,2024-01-13,Autre,91
3837,1030,2024-03-08,Problème de service client,77
3838,1541,2024-09-12,Facturation incorrecte,97
3839,4952,2024-06-12,Autre,74
3840,145,2024-05-12,Facturation incorrecte,90
3841,3246,2024-07-13,Facturation incorrecte,90
3842,2699,2024-09-25,Facturation incorrecte,61
3843,1993,2024-08-26,Mauvaise couverture réseau,88
3844,717,2024-10-31,Mauvaise couverture réseau,83
3845,723,2024-06-27,Facturation incorrecte,63
3846,2895,2024-11-18,Facturation incorrecte,61
3847,315,2024-09-24,Facturation incorrecte,71
3848,4378,2024-06-20,Facturation incorrecte,89
3849,3992,2024-04-03,Facturation incorrecte,74
3850,4651,2024-11-03,Facturation incorrecte,63
3851,721,2024-02-02,Mauvaise couverture réseau,72
3852,955,2024-05-12,Autre,87
3853,4174,2024-05-19,Mauvaise couverture réseau,95
3854,4691,2024-03-17,Facturation incorrecte,68
3855,31,2024-08-06,Problème de service client,94
3856,4973,2024-01-23,Autre,61
3857,898,2024-11-30,Autre,88
3858,440,2024-09-17,Facturation incorrecte,77
3859,3274,2024-12-08,Mauvaise couverture réseau,64
3860,710,2024-01-02,Facturation incorrecte,86
3861,1983,2024-12-04,Problème de service client,72
3862,2882,2024-01-08,Facturation incorrecte,61
3863,4829,2024-02-17,Facturation incorrecte,69
3864,1608,2024-01-06,Autre,62
3865,3805,2024-04-01,Mauvaise couverture réseau,82
3866,249,2024-02-06,Mauvaise couverture réseau,97
3867,4057,2024-04-02,Facturation incorrecte,92
3868,2036,2024-06-09,Mauvaise couverture réseau,90
3869,2539,2024-04-20,Problème de service client,85
3870,1066,2024-06-01,Mauvaise couverture réseau,70
3871,50,2024-05-08,Facturation incorrecte,90
3872,4676,2024-10-16,Mauvaise couverture réseau,85
3873,966,2024-02-15,Autre,63
3874,900,2024-07-04,Autre,98
3875,4531,2024-11-16,Facturation incorrecte,99
3876,4450,2024-09-11,Mauvaise couverture réseau,76
3877,2030,2024-02-20,Autre,99
3878,966,2024-01-10,Facturation incorrecte,63
3879,3853,2024-01-06,Autre,92
3880,2039,2024-04-24,Problème de service client,73
3881,2935,2024-04-25,Mauvaise couverture réseau,78
3882,2161,2024-10-12,Mauvaise couverture réseau,62
3883,807,2024-05-17,Mauvaise couverture réseau,68
3884,327,2024-06-14,Problème de service client,60
3885,4095,2024-03-12,Autre,62
3886,2658,2024-10-16,Autre,100
3887,4221,2024-08-14,Mauvaise couverture réseau,89
3888,2146,2024-11-24,Mauvaise couverture réseau,74
3889,1123,2024-03-06,Autre,72
3890,2489,2024-09-28,Problème de service client,72
3891,449,2024-05-06,Mauvaise couverture réseau,64
3892,3998,2024-03-19,Problème de service client,93
3893,3057,2024-08-28,Autre,89
3894,857,2024-02-26,Autre,76
3895,3156,2024-01-01,Problème de service client,84
3896,827,2024-11-12,Autre,83
3897,4998,2024-01-01,Autre,78
3898,1834,2024-08-02,Facturation incorrecte,91
3899,1657,2024-03-31,Problème de service client,73
3900,1538,2024-08-23,Problème de service client,76
3901,871,2024-12-03,Facturation incorrecte,76
3902,3379,2024-12-04,Problème de service client,86
3903,4176,2024-12-16,Mauvaise couverture réseau,66
3904,2202,2024-07-17,Autre,71
3905,4706,2024-10-18,Autre,94
3906,2901,2024-06-08,Problème de service client,73
3907,561,2024-11-01,Problème de service client,81
3908,3251,2024-01-16,Autre,89
3909,183,2024-07-01,Facturation incorrecte,64
3910,3332,2024-07-01,Autre,62
3911,3724,2024-10-25,Facturation incorrecte,91
3912,4874,2024-04-20,Autre,90
3913,1809,2024-05-07,Autre,63
3914,709,2024-05-31,Mauvaise couverture réseau,95
3915,2182,2024-03-03,Problème de service client,94
3916,1240,2024-11-18,Facturation incorrecte,62
3917,1649,2024-07-26,Mauvaise couverture réseau,78
3918,2421,2024-05-31,Facturation incorrecte,90
3919,783,2024-06-16,Problème de service client,72
3920,1707,2024-09-19,Problème de service client,72
3921,1821,2024-04-14,Problème de service client,73
3922,2848,2024-03-26,Facturation incorrecte,73
3923,1545,2024-06-06,Facturation incorrecte,89
3924,1173,2024-02-18,Mauvaise couverture réseau,91
3925,2025,2024-12-12,Facturation incorrecte,73
3926,1134,2024-07-22,Facturation incorrecte,60
3927,482,2024-06-26,Facturation incorrecte,89
3928,4508,2024-08-20,Autre,71
3929,3789,2024-11-20,Facturation incorrecte,83
3930,4615,2024-09-29,Mauvaise couverture réseau,84
3931,4840,2024-09-17,Mauvaise couverture réseau,65
3932,3214,2024-04-14,Mauvaise couverture réseau,80
3933,1841,2024-06-26,Problème de service client,83
3934,4454,2024-06-28,Autre,73
3935,1072,2024-10-14,Mauvaise couverture réseau,63
3936,1770,2024-03-31,Problème de service client,76
3937,4331,2024-08-15,Facturation incorrecte,85
3938,2259,2024-10-03,Mauvaise couverture réseau,79
3939,1777,2024-07-09,Problème de service client,80
3940,3341,2024-01-01,Mauvaise couverture réseau,70
3941,224,2024-03-14,Facturation incorrecte,80
3942,3093,2024-08-13,Facturation incorrecte,88
3943,2512,2024-05-22,Facturation incorrecte,100
3944,4028,2024-10-12,Facturation incorrecte,71
3945,4799,2024-03-25,Mauvaise couverture réseau,72
3946,2001,2024-07-07,Autre,69
3947,4188,2024-08-15,Problème de service client,70
3948,1654,2024-09-28,Facturation incorrecte,86
3949,3888,2024-05-11,Problème de service client,98
3950,2177,2024-04-18,Problème de service client,98
3951,408,2024-02-23,Facturation incorrecte,96
3952,3399,2024-05-07,Mauvaise couverture réseau,93
3953,2831,2024-10-12,Mauvaise couverture réseau,63
3954,2411,2024-06-21,Facturation incorrecte,94
3955,3749,2024-02-10,Autre,99
3956,792,2024-02-26,Mauvaise couverture réseau,79
3957,2415,2024-02-11,Problème de service client,65
3958,4565,2024-08-26,Autre,84
3959,4372,2024-08-05,Autre,62
3960,2713,2024-02-23,Mauvaise couverture réseau,72
3961,1720,2024-03-19,Facturation incorrecte,84
3962,976,2024-11-22,Autre,65
3963,4193,2024-09-09,Mauvaise couverture réseau,70
3964,560,2024-10-13,Mauvaise couverture réseau,83
3965,1778,2024-05-17,Problème de service client,76
3966,1561,2024-07-19,Autre,92
3967,3940,2024-06-16,Mauvaise couverture réseau,66
3968,3364,2024-07-10,Autre,73
3969,1033,2024-06-22,Autre,87
3970,902,2024-02-26,Facturation incorrecte,71
3971,980,2024-01-16,Facturation incorrecte,86
3972,3170,2024-12-10,Mauvaise couverture réseau,96
3973,3031,2024-01-03,Problème de service client,95
3974,4045,2024-04-07,Autre,70
3975,2525,2024-01-13,Autre,73
3976,1144,2024-02-01,Facturation incorrecte,67
3977,188,2024-03-27,Mauvaise couverture réseau,91
3978,2253,2024-05-08,Autre,67
3979,594,2024-12-06,Problème de service client,86
3980,802,2024-01-04,Autre,83
3981,379,2024-09-10,Problème de service client,98
3982,3205,2024-01-30,Problème de service client,71
3983,1052,2024-04-06,Autre,98
3984,3334,2024-10-07,Problème de service client,84
3985,1347,2024-12-01,Autre,61
3986,2184,2024-03-14,Problème de service client,90
3987,1143,2024-02-07,Problème de service client,66
3988,3536,2024-01-07,Autre,92
3989,4812,2024-07-15,Autre,62
3990,2757,2024-11-27,Autre,94
3991,2826,2024-08-08,Autre,96
3992,3148,2024-12-17,Facturation incorrecte,69
3993,1794,2024-01-07,Facturation incorrecte,87
3994,4014,2024-02-01,Autre,62
3995,3620,2024-08-05,Problème de service client,90
3996,3141,2024-05-12,Facturation incorrecte,62
3997,2121,2024-03-07,Facturation incorrecte,67
3998,4702,2024-05-14,Problème de service client,98
3999,2933,2024-11-18,Mauvaise couverture réseau,65
4000,2818,2024-09-07,Facturation incorrecte,98
4001,2715,2024-08-26,Facturation incorrecte,71
4002,4608,2024-09-22,Facturation incorrecte,85
4003,389,2024-03-20,Facturation incorrecte,85
4004,831,2024-10-26,Problème de service client,69
4005,2955,2024-05-15,Problème de service client,82
4006,1540,2024-12-17,Mauvaise couverture réseau,61
4007,1794,2024-11-15,Problème de service client,64
4008,3399,2024-08-15,Problème de service client,63
4009,2456,2024-10-05,Autre,79
4010,334,2024-04-29,Autre,63
4011,4439,2024-04-09,Facturation incorrecte,100
4012,4573,2024-10-31,Mauvaise couverture réseau,79
4013,4396,2024-08-24,Autre,94
4014,2129,2024-01-19,Mauvaise couverture réseau,74
4015,3933,2024-09-18,Facturation incorrecte,60
4016,4338,2024-01-24,Mauvaise couverture réseau,78
4017,1934,2024-05-25,Facturation incorrecte,70
4018,4090,2024-11-01,Mauvaise couverture réseau,81
4019,4955,2024-03-27,Facturation incorrecte,94
4020,4086,2024-11-28,Autre,86
4021,183,2024-06-23,Problème de service client,88
4022,2652,2024-09-18,Autre,78
4023,2922,2024-12-07,Autre,84
4024,4048,2024-11-09,Autre,100
4025,3128,2024-06-02,Mauvaise couverture réseau,74
4026,2062,2024-02-11,Autre,87
4027,4256,2024-08-09,Facturation incorrecte,84
4028,1610,2024-03-20,Facturation incorrecte,60
4029,4615,2024-07-15,Problème de service client,85
4030,1749,2024-07-26,Facturation incorrecte,79
4031,4032,2024-07-24,Autre,87
4032,3880,2024-07-27,Autre,98
4033,3564,2024-02-10,Facturation incorrecte,91
4034,2088,2024-11-18,Mauvaise couverture réseau,66
4035,2197,2024-02-17,Problème de service client,94
4036,1634,2024-03-13,Autre,91
4037,1653,2024-09-12,Problème de service client,72
4038,4910,2024-01-24,Facturation incorrecte,68
4039,459,2024-01-12,Mauvaise couverture réseau,66
4040,977,2024-02-13,Autre,94
4041,1044,2024-02-11,Problème de service client,74
4042,566,2024-03-02,Autre,74
4043,637,2024-09-19,Problème de service client,67
4044,2080,2024-01-17,Facturation incorrecte,75
4045,563,2024-03-24,Problème de service client,69
4046,829,2024-10-02,Problème de service client,64
4047,2869,2024-08-12,Mauvaise couverture réseau,89
4048,387,2024-01-31,Problème de service client,95
4049,1892,2024-09-01,Problème de service client,61
4050,4842,2024-11-23,Mauvaise couverture réseau,87
4051,660,2024-07-10,Problème de service client,94
4052,1082,2024-09-08,Facturation incorrecte,76
4053,2710,2024-10-17,Facturation incorrecte,83
4054,2292,2024-10-14,Problème de service client,68
4055,3230,2024-10-27,Mauvaise couverture réseau,98
4056,1805,2024-06-02,Facturation incorrecte,77
4057,1072,2024-07-17,Facturation incorrecte,72
4058,1800,2024-07-25,Problème de service client,68
4059,4186,2024-07-04,Mauvaise couverture réseau,85
4060,3209,2024-05-14,Problème de service client,67
4061,2602,2024-10-17,Facturation incorrecte,69
4062,4504,2024-09-08,Mauvaise couverture réseau,100
4063,3721,2024-12-08,Mauvaise couverture réseau,95
4064,2441,2024-08-22,Autre,63
4065,1210,2024-02-09,Facturation incorrecte,81
4066,4946,2024-03-22,Autre,65
4067,1226,2024-07-27,Mauvaise couverture réseau,62
4068,3785,2024-09-28,Problème de service client,98
4069,451,2024-08-19,Facturation incorrecte,78
4070,1125,2024-12-16,Problème de service client,82
4071,4089,2024-03-09,Problème de service client,64
4072,4065,2024-03-23,Problème de service client,84
4073,1818,2024-01-30,Mauvaise couverture réseau,62
4074,4108,2024-01-28,Facturation incorrecte,64
4075,2303,2024-03-19,Mauvaise couverture réseau,97
4076,3674,2024-09-21,Autre,83
4077,3043,2024-08-09,Autre,67
4078,1113,2024-11-25,Mauvaise couverture réseau,82
4079,3105,2024-01-08,Autre,80
4080,758,2024-02-12,Facturation incorrecte,98
4081,3671,2024-06-28,Autre,66
4082,4959,2024-08-26,Mauvaise couverture réseau,100
4083,4967,2024-05-22,Problème de service client,86
4084,1557,2024-08-03,Problème de service client,81
4085,2573,2024-12-10,Problème de service client,63
4086,3186,2024-03-14,Facturation incorrecte,86
4087,50,2024-10-11,Mauvaise couverture réseau,68
4088,2660,2024-11-25,Problème de service client,94
4089,1518,2024-09-22,Autre,93
4090,578,2024-02-12,Facturation incorrecte,90
4091,2212,2024-04-27,Facturation incorrecte,87
4092,2586,2024-02-19,Autre,60
4093,2813,2024-09-26,Autre,63
4094,2596,2024-10-26,Problème de service client,95
4095,3650,2024-04-09,Autre,64
4096,3115,2024-01-27,Autre,100
4097,1963,2024-01-16,Mauvaise couverture réseau,72
4098,3029,2024-08-18,Mauvaise couverture réseau,84
4099,4718,2024-04-16,Facturation incorrecte,73
4100,1247,2024-09-09,Autre,92
4101,4532,2024-05-20,Autre,96
4102,352,2024-09-23,Problème de service client,92
4103,1178,2024-03-09,Autre,76
4104,920,2024-10-22,Mauvaise couverture réseau,87
4105,1608,2024-03-12,Mauvaise couverture réseau,69
4106,831,2024-05-06,Autre,76
4107,4606,2024-04-22,Facturation incorrecte,93
4108,215,2024-04-11,Problème de service client,94
4109,304,2024-02-12,Mauvaise couverture réseau,84
4110,19,2024-12-15,Mauvaise couverture réseau,96
4111,819,2024-04-15,Mauvaise couverture réseau,61
4112,903,2024-09-20,Problème de service client,75
4113,2536,2024-01-12,Mauvaise couverture réseau,100
4114,3888,2024-04-15,Facturation incorrecte,95
4115,3371,2024-07-25,Problème de service client,67
4116,976,2024-04-16,Problème de service client,92
4117,884,2024-03-03,Mauvaise couverture réseau,76
4118,2662,2024-02-19,Autre,85
4119,1676,2024-08-05,Problème de service client,66
4120,1900,2024-07-22,Facturation incorrecte,66
4121,4828,2024-09-17,Problème de service client,90
4122,1799,2024-01-20,Autre,95
4123,3733,2024-12-05,Mauvaise couverture réseau,77
4124,4240,2024-01-22,Problème de service client,65
4125,201,2024-12-04,Autre,79
4126,1131,2024-09-26,Autre,99
4127,815,2024-10-04,Mauvaise couverture réseau,92
4128,189,2024-05-05,Problème de service client,83
4129,3581,2024-07-08,Problème de service client,81
4130,186,2024-07-23,Facturation incorrecte,67
4131,1238,2024-08-10,Problème de service client,94
4132,3860,2024-09-17,Problème de service client,78
4133,558,2024-01-16,Mauvaise couverture réseau,93
4134,526,2024-11-10,Problème de service client,73
4135,1212,2024-11-05,Mauvaise couverture réseau,74
4136,141,2024-07-24,Mauvaise couverture réseau,87
4137,960,2024-10-22,Mauvaise couverture réseau,92
4138,2828,2024-09-28,Autre,76
4139,3245,2024-07-11,Autre,72
4140,2628,2024-10-28,Facturation incorrecte,82
4141,3060,2024-03-22,Problème de service client,93
4142,1706,2024-09-04,Problème de service client,81
4143,3949,2024-11-23,Facturation incorrecte,79
4144,1032,2024-01-14,Mauvaise couverture réseau,74
4145,1069,2024-02-27,Facturation incorrecte,93
4146,2167,2024-06-14,Mauvaise couverture réseau,68
4147,4565,2024-10-13,Autre,97
4148,1365,2024-04-24,Autre,88
4149,385,2024-01-07,Problème de service client,74
4150,1536,2024-07-03,Facturation incorrecte,96
4151,4680,2024-06-25,Problème de service client,76
4152,2623,2024-02-06,Mauvaise couverture réseau,87
4153,2267,2024-02-10,Mauvaise couverture réseau,91
4154,2598,2024-08-29,Problème de service client,63
4155,3194,2024-02-16,Problème de service client,74
4156,4623,2024-07-29,Mauvaise couverture réseau,72
4157,3569,2024-06-03,Mauvaise couverture réseau,100
4158,676,2024-04-03,Mauvaise couverture réseau,76
4159,1693,2024-02-09,Autre,90
4160,1029,2024-05-20,Problème de service client,89
4161,4317,2024-08-08,Facturation incorrecte,78
4162,2097,2024-03-10,Autre,84
4163,1764,2024-03-13,Mauvaise couverture réseau,75
4164,4136,2024-03-08,Facturation incorrecte,96
4165,1955,2024-11-12,Problème de service client,82
4166,3890,2024-04-16,Autre,62
4167,815,2024-09-17,Mauvaise couverture réseau,88
4168,4440,2024-07-22,Problème de service client,89
4169,813,2024-08-18,Facturation incorrecte,76
4170,4317,2024-07-08,Mauvaise couverture réseau,80
4171,4892,2024-07-22,Mauvaise couverture réseau,83
4172,1830,2024-12-09,Mauvaise couverture réseau,67
4173,1019,2024-11-05,Autre,95
4174,3903,2024-12-14,Facturation incorrecte,92
4175,2433,2024-05-04,Facturation incorrecte,83
4176,3009,2024-11-25,Autre,69
4177,1202,2024-11-22,Problème de service client,70
4178,3643,2024-07-21,Problème de service client,88
4179,427,2024-11-01,Facturation incorrecte,65
4180,202,2024-08-18,Problème de service client,73
4181,395,2024-11-06,Mauvaise couverture réseau,72
4182,569,2024-10-28,Mauvaise couverture réseau,68
4183,4358,2024-05-09,Autre,97
4184,91,2024-02-04,Mauvaise couverture réseau,76
4185,4431,2024-07-13,Facturation incorrecte,88
4186,4298,2024-04-16,Problème de service client,75
4187,4678,2024-11-17,Autre,84
4188,1749,2024-03-27,Problème de service client,75
4189,2551,2024-11-13,Facturation incorrecte,76
4190,4143,2024-03-11,Mauvaise couverture réseau,81
4191,639,2024-11-10,Mauvaise couverture réseau,76
4192,2110,2024-10-23,Problème de service client,67
4193,1159,2024-11-07,Facturation incorrecte,63
4194,2902,2024-06-03,Facturation incorrecte,100
4195,2924,2024-03-15,Autre,88
4196,549,2024-10-20,Mauvaise couverture réseau,61
4197,812,2024-11-30,Mauvaise couverture réseau,67
4198,4266,2024-05-25,Autre,87
4199,3614,2024-11-08,Mauvaise couverture réseau,94
4200,2706,2024-11-26,Autre,85
4201,3890,2024-04-27,Facturation incorrecte,63
4202,3,2024-06-15,Facturation incorrecte,89
4203,1556,2024-09-15,Facturation incorrecte,72
4204,3959,2024-02-04,Problème de service client,83
4205,1577,2024-12-01,Autre,86
4206,3977,2024-10-05,Problème de service client,76
4207,1734,2024-10-02,Mauvaise couverture réseau,95
4208,4053,2024-09-27,Autre,92
4209,2741,2024-06-27,Autre,68
4210,813,2024-03-09,Problème de service client,84
4211,2334,2024-04-05,Problème de service client,68
4212,14,2024-11-17,Mauvaise couverture réseau,94
4213,183,2024-01-13,Mauvaise couverture réseau,65
4214,3110,2024-07-11,Autre,98
4215,3019,2024-10-02,Problème de service client,92
4216,3684,2024-12-17,Autre,67
4217,3219,2024-10-11,Facturation incorrecte,90
4218,3281,2024-08-07,Facturation incorrecte,72
4219,1407,2024-06-11,Problème de service client,84
4220,1643,2024-02-20,Mauvaise couverture réseau,74
4221,3007,2024-01-22,Problème de service client,72
4222,2894,2024-01-16,Mauvaise couverture réseau,68
4223,4116,2024-06-07,Mauvaise couverture réseau,76
4224,2561,2024-08-31,Autre,97
4225,501,2024-03-20,Facturation incorrecte,91
4226,2129,2024-04-26,Autre,83
4227,1794,2024-06-27,Mauvaise couverture réseau,63
4228,2406,2024-11-06,Autre,89
4229,2682,2024-12-05,Facturation incorrecte,91
4230,1942,2024-07-03,Mauvaise couverture réseau,89
4231,2652,2024-08-23,Problème de service client,77
4232,4857,2024-09-28,Mauvaise couverture réseau,97
4233,1263,2024-02-23,Problème de service client,100
4234,2391,2024-05-07,Problème de service client,74
4235,373,2024-08-19,Autre,72
4236,4018,2024-07-09,Mauvaise couverture réseau,72
4237,269,2024-07-02,Autre,86
4238,2150,2024-08-19,Mauvaise couverture réseau,61
4239,2302,2024-12-09,Problème de service client,61
4240,887,2024-04-21,Facturation incorrecte,72
4241,2313,2024-06-24,Mauvaise couverture réseau,90
4242,1243,2024-01-08,Autre,99
4243,1822,2024-06-11,Mauvaise couverture réseau,63
4244,1959,2024-05-30,Autre,93
4245,420,2024-10-29,Problème de service client,88
4246,3862,2024-10-07,Autre,91
4247,4458,2024-09-29,Autre,98
4248,1275,2024-11-23,Autre,67
4249,4098,2024-02-11,Facturation incorrecte,68
4250,4114,2024-10-01,Mauvaise couverture réseau,62
4251,872,2024-12-02,Autre,91
4252,1252,2024-04-12,Autre,91
4253,1093,2024-06-07,Mauvaise couverture réseau,69
4254,3763,2024-01-22,Facturation incorrecte,69
4255,3185,2024-10-10,Problème de service client,100
4256,1368,2024-05-11,Autre,92
4257,836,2024-04-17,Mauvaise couverture réseau,67
4258,2392,2024-10-24,Autre,73
4259,3071,2024-03-26,Mauvaise couverture réseau,88
4260,1377,2024-04-29,Facturation incorrecte,78
4261,2383,2024-04-24,Mauvaise couverture réseau,79
4262,4667,2024-09-01,Facturation incorrecte,63
4263,3003,2024-02-03,Facturation incorrecte,90
4264,3528,2024-03-02,Mauvaise couverture réseau,88
4265,3790,2024-01-11,Facturation incorrecte,67
4266,4443,2024-03-25,Mauvaise couverture réseau,62
4267,4123,2024-08-20,Mauvaise couverture réseau,96
4268,2320,2024-09-19,Autre,80
4269,3324,2024-08-13,Facturation incorrecte,98
4270,801,2024-05-14,Problème de service client,82
4271,1164,2024-07-14,Problème de service client,84
4272,4068,2024-05-31,Problème de service client,76
4273,718,2024-02-27,Problème de service client,90
4274,4426,2024-07-23,Autre,87
4275,1695,2024-05-12,Problème de service client,84
4276,1476,2024-04-12,Problème de service client,93
4277,3774,2024-03-24,Mauvaise couverture réseau,93
4278,4870,2024-05-30,Mauvaise couverture réseau,60
4279,4437,2024-11-22,Autre,65
4280,2124,2024-04-16,Autre,92
4281,444,2024-03-02,Facturation incorrecte,73
4282,4217,2024-09-18,Facturation incorrecte,82
4283,2222,2024-04-24,Autre,66
4284,2462,2024-09-21,Mauvaise couverture réseau,85
4285,305,2024-07-21,Facturation incorrecte,65
4286,1879,2024-11-16,Autre,73
4287,4964,2024-09-10,Problème de service client,69
4288,2921,2024-01-12,Problème de service client,62
4289,3363,2024-05-05,Problème de service client,63
4290,1367,2024-04-03,Mauvaise couverture réseau,67
4291,3039,2024-06-15,Autre,88
4292,2706,2024-05-03,Autre,70
4293,2910,2024-12-10,Autre,60
4294,1197,2024-11-24,Autre,86
4295,119,2024-08-28,Autre,73
4296,3923,2024-06-20,Facturation incorrecte,70
4297,18,2024-01-06,Autre,89
4298,2894,2024-03-10,Mauvaise couverture réseau,91
4299,3314,2024-06-07,Autre,80
4300,4040,2024-06-02,Autre,99
4301,3102,2024-05-31,Autre,68
